"",Datetime,Side,Signal Open Price,Entry Price,TP Price,SL Price,Result,Duration,Execution Latency,ROI,NAV,Ignore Reason,Daily Return
15,2024-04-13 21:00:00,Buy,62516.3,NaN,NaN,NaN,Not Filled,00:00:00,00:00:00,0,105061.563527,"",-0.969360
16,2024-04-14 01:00:00,Sell,63412.1,63500.87694,62738.866417,64072.384832,1,00:36:00,00:06:00,1.12917,106247.88731,"",2.271090
17,2024-04-14 06:00:00,Sell,64777.4,64868.08836,64089.671300,65451.901155,1,01:08:00,01:10:00,1.12917,107447.606707,"",2.271090
18,2024-04-15 08:00:00,Buy,66417.2,NaN,NaN,NaN,Ignored,00:00:00,00:00:00,0,107447.606707,Signal around economic event,-0.969360
19,2024-04-15 21:00:00,Sell,62779.9,62867.79186,62113.378358,63433.601987,-1,00:16:00,00:05:00,-0.96936,106406.05249,"",-0.969360
20,2024-04-17 13:00:00,Buy,61490.8,61404.71288,62141.569435,60852.070464,-1,00:14:00,00:00:00,-0.96936,105374.594683,"",0.148864
21,2024-04-17 17:00:00,Sell,61613.5,61699.75890,60959.361793,62255.056730,1,01:03:00,00:01:00,1.12917,106564.453121,"",0.148864
22,2024-04-18 16:00:00,Buy,63383.2,63294.46352,64053.997082,62724.813348,-1,00:29:00,00:03:00,-0.96936,105531.459842,"",-0.969360
23,2024-04-19 16:00:00,Sell,64135.7,64225.48998,63454.784100,64803.519390,-1,00:30:00,00:04:00,-0.96936,104508.479988,"",-0.969360
24,2024-04-20 03:00:00,Buy,63848.4,NaN,NaN,NaN,Not Filled,00:00:00,00:00:00,0,104508.479988,"",-0.969360
25,2024-04-20 21:00:00,Sell,64642.3,64732.79922,63956.005629,65315.394413,-1,04:10:00,00:01:00,-0.96936,103495.416492,"",-0.969360
26,2024-04-21 21:00:00,Sell,64943.8,65034.72132,64254.304664,65620.033812,-1,02:44:00,00:19:00,-0.96936,102492.17323,"",-0.969360
27,2024-04-22 16:00:00,Buy,66255.0,66162.24300,66956.189916,65566.782813,1,03:33:00,02:00:00,1.12917,103649.484225,"",1.129170
28,2024-04-24 05:00:00,Sell,66545.3,NaN,NaN,NaN,Ignored,00:00:00,00:00:00,0,103649.484225,Signal around economic event,1.129170
29,2024-04-24 22:00:00,Sell,64218.1,64308.00534,63536.309276,64886.777388,1,10:25:00,00:26:00,1.12917,104819.863231,"",1.129170
30,2024-04-25 09:00:00,Buy,63644.0,63554.89840,64317.557181,62982.904314,-1,02:50:00,00:00:00,-0.96936,103803.78131,"",-1.929324
31,2024-04-25 22:00:00,Buy,64554.1,64463.72426,65237.288951,63883.550742,-1,01:39:00,00:12:00,-0.96936,102797.548882,"",-1.929324
32,2024-04-26 21:00:00,Sell,63975.3,NaN,NaN,NaN,Not Filled,00:00:00,00:00:00,0,102797.548882,"",0.000000
33,2024-04-27 05:00:00,Buy,63027.3,62939.06178,63694.330521,62372.610224,1,18:07:00,00:02:00,1.12917,103958.308088,"",1.129170
34,2024-04-27 13:00:00,Sell,63188.4,NaN,NaN,NaN,Not Filled,00:00:00,00:00:00,0,103958.308088,"",1.129170
35,2024-04-28 09:00:00,Sell,63450.0,63538.83000,62776.364040,64110.679470,1,12:07:00,00:05:00,1.12917,105132.17424,"",1.129170
36,2024-04-29 05:00:00,Buy,62275.4,62188.21444,62934.473013,61628.520510,1,08:04:00,00:10:00,1.12917,106319.295338,"",1.129170
37,2024-04-29 10:00:00,Buy,62325.2,NaN,NaN,NaN,Ignored,00:00:00,00:00:00,0,106319.295338,One open trade with the same side,1.129170
38,2024-04-30 04:00:00,Sell,63366.4,NaN,NaN,NaN,Not Filled,00:00:00,00:00:00,0,106319.295338,"",1.129170
39,2024-04-30 18:00:00,Sell,60194.1,60278.37174,59555.031279,60820.877086,1,00:12:00,00:21:00,1.12917,107519.821053,"",1.129170
