Datetime,Side,Signal Open Price,Entry Price,TP Price,SL Price,Result,Duration,Execution Latency,ROI,NAV,CM_2x,ROI_2x,CM_3x,ROI_3x,CM_4x,ROI_4x,CM_5x,ROI_5x,CM_6x,ROI_6x,CM_7x,ROI_7x,CM_8x,ROI_8x
6/24/2024 4:58,Buy,62838.5,62833.47292,63436.67426,61953.8043,-1,4:32:00,0:00:00,45.39997734,145399.9773,211777.1384,-2.76,296242.2776,-4.14,403526.2961,-5.52,535141.758,-6.9,690784.3978,-8.28,867732.9445,-9.66,936561.3875,-11.04
6/25/2024 6:58,Buy,61114.7,61109.81082,61696.46501,60254.27347,1,7:24:00,0:00:00,46.79581713,146795.8171,215843.2594,1.92,304774.0552,2.88,419021.7059,3.84,560828.5624,4.8,730573.5791,5.76,926044.5984,6.72,1008489.302,7.68
6/25/2024 14:58,Sell,61789.7,61794.64318,61201.4146,62659.76818,1,3:03:00,0:00:00,48.20505697,148205.057,219987.45,1.92,313551.548,2.88,435112.1394,3.84,587748.3334,4.8,772654.6173,5.76,988274.7954,6.72,1085941.28,7.68
6/26/2024 15:58,Sell,61381.3,61386.2105,60796.90288,62245.61745,1,3:07:00,0:00:00,49.62782552,149627.8255,224211.209,1.92,322581.8326,2.88,451820.4455,3.84,615960.2534,4.8,817159.5233,5.76,1054686.862,6.72,1169341.571,7.68
6/27/2024 10:58,Sell,61125,61129.89,60543.04306,61985.70846,-1,2:59:00,0:02:00,47.53303596,147533.036,218022.9797,-2.76,309226.9447,-4.14,426879.9569,-5.52,573458.9959,-6.9,749498.7147,-8.28,952804.1108,-9.66,1038375.315,-11.04
6/28/2024 10:58,Buy,61550.1,61545.17599,62136.00968,60683.54353,-1,5:43:00,0:00:00,45.46757346,145467.5735,212005.5454,-2.76,296424.9492,-4.14,403316.1833,-5.52,533890.3252,-6.9,687440.2211,-8.28,860763.2337,-9.66,922077.2796,-11.04
6/28/2024 18:58,Sell,60837.3,60842.16698,60258.08218,61693.95732,1,0:17:00,0:02:00,46.86406216,146864.0622,216076.0519,1.92,304961.9877,2.88,418803.5248,3.84,559517.0608,4.8,727036.7779,5.76,918606.523,6.72,992892.8147,7.68
6/29/2024 5:58,Buy,60775,60770.138,61353.53132,59919.35607,1,25:06:00,0:01:00,48.27395716,148273.9572,220224.7121,1.92,313744.893,2.88,434885.5801,3.84,586373.8797,4.8,768914.0963,5.76,980336.8814,6.72,1069146.983,7.68
6/30/2024 8:58,Sell,61555.6,61560.52445,60969.54341,62422.37179,-1,13:28:00,0:00:00,46.19812176,146198.1218,214146.51,-2.76,300755.8544,-4.14,410879.8961,-5.52,545914.082,-6.9,705248.0091,-8.28,885636.3386,-9.66,949402.5208,-11.04
,,,,,,,,,,46.1981218,114.14651,,200.7558544,,310.8798961,,445.914082,,605.2480091,,785.6363386,,849.4025208,
