Unnamed: 0,Date,Optimized TP,Optimized SL,Percentage Change,ROI,Trend_2,Trend_4,Trend_6,ATR_1,Trend_2_pct,Trend_4_pct,Trend_6_pct,ATR_1_pct
131,2024-05-08 21:00:00,0.013,0.008,0.0004,1.2291,-75.54999999999927,-132.17499999999927,-137.6333333333338,189.0,-0.0012288149377053328,-0.002149816206369332,-0.00223859557810959,0.003074070459646726
132,2024-05-09 16:00:00,0.007,0.01,0.0012,0.62952,168.64999999999782,143.42499999999927,174.63333333333262,417.29999999999563,0.0027020272013150103,0.0022978846803949505,0.002797889219822011,0.006685774984338907
133,2024-05-10 13:00:00,0.005,0.003,0.0002,-0.36978,-86.40000000000146,-72.625,-11.31666666666691,184.0,-0.0013723107712100867,-0.0011535193259158665,-0.00017974518010255657,0.002922513679428839
134,2024-05-11 00:00:00,0.005,0.007,0.0006,0.42966,-53.45000000000073,-22.350000000000364,16.433333333333092,91.0,-0.0008786118426027413,-0.0003673896105177048,0.00027013136164835623,0.0014958592643002503
135,2024-05-12 02:00:00,0.013,0.005,0.0006,1.2291,-22.900000000001455,-37.79999999999927,-24.583333333333332,83.90000000000146,-0.0003763816411225945,-0.0006212762460451046,-0.00040404870498965905,0.0013789702921477825
136,2024-05-12 21:00:00,0.009,0.012,0.0014,0.82938,-59.349999999998545,-25.974999999998545,-23.933333333333092,102.79999999999563,-0.0009693230091313746,-0.00042423193196607686,-0.0003908867849235254,0.0016789621792536397
137,2024-05-13 11:00:00,0.013,0.012,0.0011,1.2291,-33.599999999998545,-52.42499999999927,-73.4333333333331,266.3000000000029,-0.0005372870840022538,-0.0008383117672267554,-0.0011742494504533854,0.0042583199544585695
138,2024-05-15 19:00:00,0.013,0.011,0.0007,1.2291,87.74999999999636,97.72499999999854,82.49999999999879,492.29999999999563,0.0013384604120779673,0.0014906101854167844,0.0012583815840049603,0.007509106106735097
139,2024-05-17 01:00:00,0.013,0.008,0.0003,1.2291,-19.950000000000728,-17.625,-6.816666666666909,242.09999999999854,-0.00030579305397593397,-0.00027015551761030776,-0.00010448568009704,0.0037109021738130563
140,2024-05-17 17:00:00,0.013,0.011,0.0013,1.2291,-121.5,-71.72500000000218,-61.916666666666664,249.39999999999418,-0.0018191237064009201,-0.001073881875239588,-0.0009270294333716622,0.003734069566883777
141,2024-05-17 21:00:00,0.013,0.008,0.0004,1.2291,44.0,-5.32499999999709,-24.266666666665213,113.0,0.0006584844979280186,-7.96915898060178e-05,-0.0003631641776451279,0.0016911079151333205
142,2024-05-18 13:00:00,0.009,0.013,0.0012,0.82938,-69.95000000000437,-40.22500000000218,-46.78333333333285,168.0,-0.0010455247951549286,-0.0006012328075068857,-0.0006992585418155042,0.002511053117741487
143,2024-05-18 18:00:00,0.008,0.013,0.0011,0.72945,-16.44999999999709,-37.349999999998545,-14.26666666666521,129.0,-0.00024642053574366706,-0.000559501945898312,-0.00021371426402897142,0.001932416359327579
144,2024-05-19 11:00:00,0.013,0.01,0.0005,1.2291,-219.84999999999854,3.600000000002183,12.70000000000194,348.40000000000873,-0.0032762040441039284,5.3647189259865236e-05,0.0001892553621111054,0.0051918557605906065
145,2024-05-20 02:00:00,0.012,0.007,0.0004,1.12917,99.60000000000582,63.650000000001455,39.11666666666861,206.10000000000582,0.0014962795819431776,0.0009562067810309224,0.0005876452775804229,0.003096217086731723
146,2024-05-20 13:00:00,0.004,0.007,0.0013,0.32973,100.44999999999709,-9.924999999999272,-8.016666666667637,207.89999999999418,0.0014991306683779255,-0.00014812216907566204,-0.0001196419199419098,0.0031027303728797515
147,2024-05-20 17:00:00,0.005,0.003,0.0004,-0.36978,71.75,218.60000000000218,170.35000000000096,451.6999999999971,0.0010495581616129404,0.003197678245694649,0.0024918778094880196,0.006607462321959054
148,2024-05-20 22:00:00,0.003,0.011,0.0012,0.2298,264.34999999999854,162.27500000000146,45.883333333333816,229.5,0.0037941363477831326,0.0023290844555949185,0.0006585497361734526,0.0032939447392329626
149,2024-05-21 18:00:00,0.012,0.013,0.0004,1.12917,-57.349999999998545,20.400000000001455,-20.78333333333285,264.8000000000029,-0.0008223283291033759,0.00029251086161657356,-0.00029800738924496133,0.003796905693924706
150,2024-05-21 22:00:00,0.009,0.004,0.0001,0.82938,158.34999999999854,40.52499999999782,20.099999999998545,139.09999999999127,0.0022666372750539433,0.0005800787847903818,0.0002877133516171859,0.0019910909059677085
151,2024-05-23 01:00:00,0.013,0.011,0.0005,1.2291,-84.5,13.649999999997817,39.883333333333816,275.6000000000058,-0.0012172687945581602,0.00019663572835167136,0.0005745412673328822,0.0039701689914820835
152,2024-05-23 04:00:00,0.013,0.01,0.0006,1.2291,74.35000000000582,5.650000000001455,4.0,102.89999999999418,0.0010694594878390275,8.127029060244235e-05,5.7536488922068256e-05,0.0014801261775201223
153,2024-05-25 09:00:00,0.013,0.013,0.0003,1.2291,20.80000000000291,24.0,32.916666666666664,92.69999999999709,0.00030168537696172236,0.0003480985118788617,0.00047742677844496656,0.0013445305021320612
154,2024-05-25 20:00:00,0.013,0.01,0.0005,1.2291,21.75,10.224999999998545,10.716666666667152,82.39999999999418,0.00031427229707762887,0.0001477441028790022,0.00015484834254476975,0.0011906224036411397
155,2024-05-27 00:00:00,0.011,0.007,0.0001,1.02924,61.599999999998545,24.674999999999272,-10.449999999999514,163.29999999998836,0.0008977759640889403,0.00035962048561517,-0.00015230127962222745,0.002379980761943457
156,2024-05-27 09:00:00,0.005,0.003,0.0002,0.42966,-62.900000000001455,-48.07500000000073,-22.300000000000484,215.40000000000873,-0.000917076726808842,-0.0007009294696555601,-0.00032513213049025673,0.0031405139420449604
157,2024-05-27 14:00:00,0.006,0.003,0.0011,-0.36978,37.099999999998545,26.075000000000728,57.616666666666184,179.0,0.000537647653841841,0.00037787500199263995,0.0008349721200949243,0.002594041240908175
158,2024-05-29 15:00:00,0.013,0.009,0.0009,1.2291,-74.04999999999563,-82.5,-43.416666666666664,187.3000000000029,-0.0010953315652220857,-0.0012203221354601945,-0.0006422099318936983,0.002770501042081188
159,2024-05-30 13:00:00,0.013,0.013,0.0002,1.2291,-14.69999999999709,58.5,36.75,173.89999999999418,-0.0002154351203212048,0.0008573438461763931,0.0005385878008031187,0.0025485828179499103
160,2024-05-31 17:00:00,0.003,0.003,0.0004,-0.36978,157.5,112.22500000000218,-25.11666666666618,264.79999999998836,0.002339805060812648,0.001667203955236219,-0.0003731308176343483,0.003933843683194678
161,2024-06-01 01:00:00,0.003,0.013,0.0008,0.2298,2.75,9.125,19.116666666668607,117.10000000000582,4.065034641486117e-05,0.0001348852403765848,0.00028258149901727575,0.001730965660065629
162,2024-06-02 00:00:00,0.012,0.007,0.0006,1.12917,14.099999999998545,-5.599999999998545,-2.8333333333333335,34.79999999998836,0.00020799374543628598,-8.26074449959588e-05,-4.179543348010906e-05,0.0005133462653319913
163,2024-06-02 17:00:00,0.008,0.006,0.0001,0.72945,1.5500000000029104,-13.099999999998545,-10.433333333331879,103.39999999999418,2.2768469635717857e-05,-0.00019243029175955532,-0.00015325873109602826,0.0015188772647281763
164,2024-06-04 02:00:00,0.012,0.009,0.0011,1.12917,92.69999999999709,49.39999999999782,43.89999999999903,124.10000000000582,0.0013376198735393261,0.0007128200836336771,0.0006334575237149619,0.0017907079428936719
165,2024-06-06 00:00:00,0.009,0.01,0.0011,0.82938,52.099999999998545,-26.049999999999272,-12.583333333333334,110.70000000001164,0.0007316388147731856,-0.0003658194073865928,-0.0001767073912839957,0.0015545569442495667
166,2024-06-07 18:00:00,0.013,0.009,0.0005,1.2291,-881.0,-540.2750000000015,-423.850000000001,1519.800000000003,-0.012853245407992063,-0.007882278277869388,-0.00618370949622866,0.022172942532424942
167,2024-06-08 00:00:00,0.012,0.012,0.0006,1.12917,-4.69999999999709,-11.799999999999272,-2.89999999999903,63.0,-6.774823602328074e-05,-0.00017009131597343796,-4.18021030782064e-05,0.0009081146530785807
168,2024-06-10 07:00:00,0.012,0.011,0.0001,1.12917,-41.10000000000582,-38.400000000001455,-27.916666666666668,113.0,-0.0005918787325443416,-0.0005529961880705684,-0.00040202630860163496,0.001627306490936767
169,2024-06-10 09:00:00,0.013,0.012,0.0001,1.2291,-33.599999999998545,-0.9000000000014552,7.0166666666676365,104.59999999999127,-0.00048383264574376376,-1.2959803011015188e-05,0.00010103846421535789,0.0015062171054998706
170,2024-06-11 13:00:00,0.005,0.007,0.0014,0.42966,63.85000000000582,5.850000000002183,31.866666666668607,372.0,0.0009499212242305909,8.70327198394757e-05,0.00047409276448155435,0.0055343883385081845
171,2024-06-11 16:00:00,0.006,0.003,0.0013,-0.36978,268.8000000000029,-102.82500000000073,-71.19999999999952,522.1000000000058,0.004032959844443021,-0.0015427421726370986,-0.0010682542445101862,0.007833364340713177
172,2024-06-13 17:00:00,0.012,0.013,0.0003,1.12917,126.40000000000146,60.474999999998545,57.44999999999951,242.3000000000029,0.0018879761015683564,0.0009032860343539738,0.0008581030619865498,0.003619118745332381
173,2024-06-14 17:00:00,0.004,0.006,0.0011,0.32973,60.70000000000073,-107.92499999999927,-204.58333333333334,377.59999999999854,0.0009279926616725383,-0.001649977067726636,-0.003127707282270805,0.005772817611985913
174,2024-06-16 12:00:00,0.007,0.009,0.0002,0.62952,-28.55000000000291,-45.099999999998545,-18.86666666666618,64.39999999999418,-0.00042949446019846873,-0.0006784658548143026,-0.0002838223753325187,0.0009688071186261319
175,2024-06-16 18:00:00,0.013,0.011,0.0004,1.2291,20.44999999999709,-4.025000000001455,3.849999999998545,50.0,0.00030715759813267844,-6.045522408237915e-05,5.782673607875468e-05,0.0007509965724516434
176,2024-06-17 05:00:00,0.013,0.005,0.001,1.2291,71.0,63.650000000001455,29.666666666666668,117.60000000000582,0.0010679694891646222,0.0009574120843004191,0.00044624077246784683,0.001768918477827687
177,2024-06-17 13:00:00,0.013,0.009,0.0011,1.2291,28.19999999999709,1.2249999999985448,-25.71666666666715,294.70000000000437,0.00042924661131106057,1.864635102324393e-05,-0.00039144652556326673,0.004485779303311506
178,2024-06-18 17:00:00,0.011,0.013,0.0008,1.02924,123.65000000000146,81.02499999999964,-4.183333333333091,329.40000000000146,0.001909360576529634,0.0012511600542928515,-6.459758791062202e-05,0.005086480985918778
179,2024-06-20 19:00:00,0.013,0.01,0.0011,1.2291,-6.900000000001455,14.975000000000364,51.983333333333576,113.19999999999709,-0.00010611058568432032,0.00023029072762643482,0.0007994176733075527,0.0017408287390524955
180,2024-06-21 09:00:00,0.013,0.006,0.0005,1.2291,-275.09999999999854,-152.34999999999854,-143.71666666666593,255.20000000000437,-0.004321204848043104,-0.0023930772758973613,-0.002257466945636477,0.004008620418831788
181,2024-06-22 05:00:00,0.004,0.012,0.0012,0.32973,-9.099999999998545,-1.1749999999992724,-1.0166666666664241,99.89999999999418,-0.00014163798886505238,-1.828842163916045e-05,-1.58240243970101e-05,0.001554904954683535
182,2024-06-23 13:00:00,0.012,0.011,0.0009,1.12917,-4.399999999997817,8.800000000001091,8.616666666667394,86.5,-6.840391892266652e-05,0.00013680783784541788,0.00013395767455696636,0.0013447588606394522
183,2024-06-24 03:00:00,0.003,0.005,0.0007,0.2298,-44.349999999998545,-64.27499999999964,-40.5,213.3000000000029,-0.00070444906841175,-0.0010209349238368987,-0.0006432962180535921,0.0033880267484156313
184,2024-06-25 05:00:00,0.012,0.011,0.0014,1.12917,34.20000000000073,41.350000000000364,-35.84999999999976,87.80000000000291,0.0005576808304552555,0.0006742719982258633,-0.0005845864845561506,0.0014317069273091232
185,2024-06-25 13:00:00,0.012,0.003,0.0009,-0.36978,31.0,16.700000000000728,3.4000000000002424,190.79999999999563,0.0005068233132184425,0.00027303062357252766,5.558707306267185e-05,0.0031194157471637614
186,2024-06-26 14:00:00,0.013,0.008,0.0004,1.2291,137.0,120.67500000000109,90.9333333333343,248.20000000000437,0.0022137192422293605,0.0019499311646425585,0.0014693494143069976,0.0040105482913966204
187,2024-06-28 17:00:00,0.013,0.009,0.0012,1.2291,79.40000000000146,-1.2749999999996362,8.81666666666691,218.59999999999854,0.0013021025512354634,-2.090907749149511e-05,0.0001445869541569199,0.003584881835013415
188,2024-06-29 04:00:00,0.013,0.006,0.0003,1.2291,-32.79999999999927,-6.25,-13.266666666666424,59.30000000000291,-0.0005401061769703875,-0.00010291657335564015,-0.00021845757970956816,0.0009764724479983616
189,2024-06-30 07:00:00,0.008,0.003,0.0005,-0.36978,385.3999999999978,215.8249999999989,160.18333333333308,764.5,0.0062439549152108155,0.003496630953750325,0.00259516738843156,0.012385842067147627
190,2024-06-30 19:00:00,0.013,0.008,0.0013,1.2291,48.54999999999927,54.350000000000364,36.03333333333406,213.0,0.0007841154838178151,0.0008777894242121354,0.0005819628135990991,0.0034400947075838746
191,2024-07-02 09:00:00,0.013,0.012,0.0004,1.2291,16.700000000000728,68.0,22.816666666666908,169.09999999999854,0.0002661693921137472,0.0010838035127984445,0.0003636585806424231,0.0026951643237384613
192,2024-07-04 09:00:00,0.005,0.013,0.0009,0.42966,-83.0,-203.9250000000011,-163.90000000000023,753.5999999999985,-0.0014435862160126758,-0.00354678697711309,-0.0028506479614997336,0.013107067137194582
193,2024-07-06 11:00:00,0.013,0.006,0.0003,1.2291,16.849999999998545,-15.575000000000728,26.333333333333332,92.69999999999709,0.00029724103866777,-0.0002747495060683165,0.0004645310000940822,0.0016352667231159521
194,2024-07-07 01:00:00,0.01,0.004,0.0013,0.92931,-50.099999999998545,-26.69999999999891,-38.09999999999976,125.0,-0.0008648622521288998,-0.00046091461341000696,-0.0006577096168884596,0.0021578399504214693
195,2024-07-07 09:00:00,0.013,0.005,0.0002,1.2291,54.80000000000291,23.125,53.95000000000073,140.8000000000029,0.0009520781538023693,0.00040176655669121566,0.0009373105182050325,0.0024462154024702414
196,2024-07-07 13:00:00,0.01,0.009,0.0003,0.92931,-65.15000000000146,-112.57500000000073,-45.45000000000073,269.09999999999854,-0.0011413885170884425,-0.001972245776074127,-0.0007962564558966904,0.004714468917091195
197,2024-07-08 02:00:00,0.013,0.011,0.0004,1.2291,152.59999999999854,83.34999999999854,-48.4333333333343,315.40000000000146,0.0027795385164622734,0.0015181817519471076,-0.0008821907960724776,0.005744865321705199
198,2024-07-09 06:00:00,0.013,0.005,0.0014,1.2291,46.79999999999927,41.17500000000109,34.20000000000073,287.40000000000146,0.0008156308329368335,0.0007175982809011865,0.0005960379163769386,0.005008809858676298
199,2024-07-11 17:00:00,0.006,0.006,0.001,0.52959,72.59999999999854,61.649999999999636,34.06666666666691,214.0,0.0012575239249988921,0.001067856060278,0.0005900778013539499,0.0037067509634954314
200,2024-07-11 19:00:00,0.01,0.003,0.0006,-0.36978,-119.15000000000146,-41.67499999999927,-33.78333333333285,215.59999999999854,-0.002067338139482453,-0.0007230912040531153,-0.000586165115223223,0.0037408149632598277
201,2024-07-13 17:00:00,0.012,0.01,0.0005,1.12917,-31.099999999998545,-51.79999999999927,-24.916666666666668,55.39999999999418,-0.0005305555650331221,-0.0008836906195728817,-0.00042506997305710324,0.000945105411666664
202,2024-07-14 05:00:00,0.007,0.01,0.0005,0.62952,58.54999999999927,71.70000000000073,92.58333333333333,372.90000000000146,0.0009769095620341622,0.0011963179436012127,0.0015447573632507367,0.006221854409607942
203,2024-07-15 01:00:00,0.012,0.007,0.0003,1.12917,235.0,197.02499999999964,63.68333333333309,337.8000000000029,0.003824247355573637,0.0032062652563059338,0.001036343911038781,0.00549715215622462
204,2024-07-15 19:00:00,0.013,0.013,0.0012,1.2291,7.350000000002183,72.45000000000073,53.75,288.90000000000146,0.0001156571450152114,0.0011400490008638994,0.0008457920468796961,0.0045460339040659615
205,2024-07-16 21:00:00,0.013,0.008,0.0011,1.2291,-127.39999999999782,-106.72499999999854,-41.96666666666594,301.59999999999854,-0.0019739604557152323,-0.0016536179720267575,-0.0006502397210218411,0.004673049242101424
206,2024-07-18 21:00:00,0.008,0.012,0.0002,0.72945,94.09999999999854,98.625,45.53333333333285,107.09999999999854,0.001474503314890267,0.0015454079641982446,0.0007134861948778301,0.0016782072797529
207,2024-07-19 04:00:00,0.013,0.011,0.0008,1.2291,-70.64999999999782,48.75,73.28333333333406,190.8000000000029,-0.0011006404434342133,0.0007594652741319117,0.0011416645505497602,0.002972430242140943
208,2024-07-19 09:00:00,0.003,0.006,0.0005,0.2298,96.89999999999782,147.52499999999964,44.833333333333336,370.40000000000146,0.0015144860828262565,0.0023057230069034877,0.0007007168150675476,0.005789119144260683
209,2024-07-19 18:00:00,0.013,0.011,0.0001,1.2291,54.69999999999709,75.32500000000073,45.0666666666657,290.3999999999942,0.0008209367383447558,0.0011304764134519674,0.0006763598234260481,0.004358318625508684
210,2024-07-20 02:00:00,0.013,0.005,0.0005,1.2291,-12.44999999999709,-37.95000000000073,15.616666666666182,178.09999999999127,-0.0001873589164785115,-0.0005711060948081374,0.00023501379483320065,0.002680210684725226
211,2024-07-21 14:00:00,0.013,0.005,0.0003,1.2291,106.94999999999709,-1.7000000000007276,16.14999999999903,358.0,0.001598346507175703,-2.5406162339410303e-05,0.00024135854222428007,0.0053502388926499975
212,2024-07-21 23:00:00,0.013,0.012,0.001,1.2291,67.09999999999854,11.075000000000728,4.416666666666667,193.60000000000582,0.0009853981904505743,0.00016264210073384597,6.486103340025034e-05,0.0028431160904804926
213,2024-07-22 21:00:00,0.012,0.004,0.0007,-0.46971,-62.349999999998545,-69.77499999999782,-6.383333333333819,373.0,-0.0009189754050639973,-0.001028412331809782,-9.408382254465275e-05,0.005497639552347698
214,2024-07-23 00:00:00,0.004,0.005,0.0007,0.32973,52.05000000000291,81.57500000000073,8.416666666666666,235.39999999999418,0.0007694923272523419,0.0012059814907897568,0.00012442959502478735,0.0034800863368911945
215,2024-07-23 05:00:00,0.003,0.012,0.0014,0.2298,-116.19999999999709,-170.79999999999927,-115.78333333333285,216.20000000001164,-0.001739916867311081,-0.002557468166409112,-0.0017336779227209312,0.0032372635689559845
216,2024-07-25 23:00:00,0.004,0.003,0.0003,-0.36978,12.599999999998545,-33.29999999999927,9.616666666666182,146.09999999999127,0.00019172041685494137,-0.0005066896731166782,0.00014632629699114864,0.002223043881151468
217,2024-07-26 17:00:00,0.013,0.008,0.0002,1.2291,-115.95000000000437,-34.95000000000073,-26.566666666668123,136.0,-0.0017221354182138562,-0.0005190912709493166,-0.00039457867710693316,0.002019925975653951
218,2024-07-27 11:00:00,0.01,0.003,0.0014,-0.36978,-21.099999999998545,-49.625,-11.050000000000486,112.10000000000582,-0.0003101080528153482,-0.0007293418066806974,-0.0001624025584649282,0.0016475408872324519
219,2024-07-27 13:00:00,0.013,0.003,0.0013,-0.36978,231.5500000000029,125.29999999999927,114.75,512.0,0.0033639632441071136,0.00182036102131986,0.001667090400610177,0.007438346711219264
220,2024-07-27 15:00:00,0.013,0.009,0.0006,1.2291,-103.0,-82.95000000000073,-47.89999999999903,329.3999999999942,-0.0014971365446669962,-0.001205703654176004,-0.0006962411698014337,0.004787929881682523
221,2024-07-27 17:00:00,0.013,0.013,0.0002,1.2291,-89.09999999999854,-10.649999999997817,-7.0666666666656965,138.1999999999971,-0.0012980466655788695,-0.00015515372602034069,-0.00010295020318095289,0.00201335633202019
222,2024-07-28 05:00:00,0.013,0.009,0.001,1.2291,-223.04999999999563,-182.5,-122.93333333333187,367.5,-0.003316723692604109,-0.002713750611523254,-0.0018280022384105283,0.005464675888957785
223,2024-07-29 00:00:00,0.008,0.003,0.0005,-0.36978,198.4499999999971,146.15000000000146,85.86666666666618,969.8999999999942,0.0028941861058648954,0.002131445197138649,0.0012522757048304422,0.014144979108482673
224,2024-07-29 20:00:00,0.004,0.007,0.0011,0.32973,-94.70000000000437,-42.47500000000218,-12.766666666667637,183.89999999999418,-0.001408268484081575,-0.0006316389003312061,-0.00018985104871638837,0.002734747351875201
225,2024-07-30 16:00:00,0.013,0.005,0.0007,1.2291,84.95000000000437,103.5,41.94999999999951,157.8000000000029,0.001281726309563751,0.0015616088645066673,0.0006329419503966564,0.0023808877180594846
226,2024-07-31 22:00:00,0.013,0.011,0.0005,1.2291,22.549999999999272,-19.325000000000728,39.03333333333285,220.0,0.00034770300150181906,-0.00029797607556643563,0.000601862845171675,0.003392224404895905
