TP_ATR_1_residual,TP_ATR_2_residual,TP_ATR_3_residual,TP_ATR_4_residual,TP_ATR_5_residual,TP_ATR_6_residual,TP_ATR_7_residual,TP_ATR_8_residual,TP_ATR_9_residual,TP_ATR_10_residual,TP_ATR_11_residual,TP_ATR_12_residual,TP_ATR_13_residual,TP_ATR_14_residual,TP_ATR_15_residual,TP_ATR_16_residual,TP_ATR_17_residual,TP_ATR_18_residual,TP_ATR_19_residual,TP_ATR_20_residual,TP_ATR_21_residual,TP_ATR_22_residual,TP_ATR_23_residual,TP_ATR_24_residual,TP_ATR_25_residual,TP_ATR_26_residual,TP_ATR_27_residual,TP_ATR_28_residual,TP_ATR_29_residual,TP_ATR_30_residual,TP_ATR_31_residual,TP_ATR_32_residual,TP_ATR_33_residual,TP_ATR_34_residual,TP_ATR_35_residual,TP_ATR_36_residual,TP_ATR_37_residual,TP_ATR_38_residual,TP_ATR_39_residual,TP_ATR_40_residual,TP_ATR_41_residual,TP_ATR_42_residual,TP_ATR_43_residual,TP_ATR_44_residual,TP_ATR_45_residual,TP_ATR_46_residual,TP_ATR_47_residual,TP_ATR_48_residual,TP_ATR_49_residual,TP_ATR_50_residual,TP_ATR_51_residual,TP_ATR_52_residual,TP_ATR_53_residual,TP_ATR_54_residual,TP_ATR_55_residual,TP_ATR_56_residual,TP_ATR_57_residual,TP_ATR_58_residual,TP_ATR_59_residual,TP_ATR_60_residual,SL_ATR_1_residual,SL_ATR_2_residual,SL_ATR_3_residual,SL_ATR_4_residual,SL_ATR_5_residual,SL_ATR_6_residual,SL_ATR_7_residual,SL_ATR_8_residual,SL_ATR_9_residual,SL_ATR_10_residual,SL_ATR_11_residual,SL_ATR_12_residual,SL_ATR_13_residual,SL_ATR_14_residual,SL_ATR_15_residual,SL_ATR_16_residual,SL_ATR_17_residual,SL_ATR_18_residual,SL_ATR_19_residual,SL_ATR_20_residual,SL_ATR_21_residual,SL_ATR_22_residual,SL_ATR_23_residual,SL_ATR_24_residual,SL_ATR_25_residual,SL_ATR_26_residual,SL_ATR_27_residual,SL_ATR_28_residual,SL_ATR_29_residual,SL_ATR_30_residual,SL_ATR_31_residual,SL_ATR_32_residual,SL_ATR_33_residual,SL_ATR_34_residual,SL_ATR_35_residual,SL_ATR_36_residual,SL_ATR_37_residual,SL_ATR_38_residual,SL_ATR_39_residual,SL_ATR_40_residual,SL_ATR_41_residual,SL_ATR_42_residual,SL_ATR_43_residual,SL_ATR_44_residual,SL_ATR_45_residual,SL_ATR_46_residual,SL_ATR_47_residual,SL_ATR_48_residual,SL_ATR_49_residual,SL_ATR_50_residual,SL_ATR_51_residual,SL_ATR_52_residual,SL_ATR_53_residual,SL_ATR_54_residual,SL_ATR_55_residual,SL_ATR_56_residual,SL_ATR_57_residual,SL_ATR_58_residual,SL_ATR_59_residual,SL_ATR_60_residual,PC_ATR_1_residual,PC_ATR_2_residual,PC_ATR_3_residual,PC_ATR_4_residual,PC_ATR_5_residual,PC_ATR_6_residual,PC_ATR_7_residual,PC_ATR_8_residual,PC_ATR_9_residual,PC_ATR_10_residual,PC_ATR_11_residual,PC_ATR_12_residual,PC_ATR_13_residual,PC_ATR_14_residual,PC_ATR_15_residual,PC_ATR_16_residual,PC_ATR_17_residual,PC_ATR_18_residual,PC_ATR_19_residual,PC_ATR_20_residual,PC_ATR_21_residual,PC_ATR_22_residual,PC_ATR_23_residual,PC_ATR_24_residual,PC_ATR_25_residual,PC_ATR_26_residual,PC_ATR_27_residual,PC_ATR_28_residual,PC_ATR_29_residual,PC_ATR_30_residual,PC_ATR_31_residual,PC_ATR_32_residual,PC_ATR_33_residual,PC_ATR_34_residual,PC_ATR_35_residual,PC_ATR_36_residual,PC_ATR_37_residual,PC_ATR_38_residual,PC_ATR_39_residual,PC_ATR_40_residual,PC_ATR_41_residual,PC_ATR_42_residual,PC_ATR_43_residual,PC_ATR_44_residual,PC_ATR_45_residual,PC_ATR_46_residual,PC_ATR_47_residual,PC_ATR_48_residual,PC_ATR_49_residual,PC_ATR_50_residual,PC_ATR_51_residual,PC_ATR_52_residual,PC_ATR_53_residual,PC_ATR_54_residual,PC_ATR_55_residual,PC_ATR_56_residual,PC_ATR_57_residual,PC_ATR_58_residual,PC_ATR_59_residual,PC_ATR_60_residual
0.010265632,0.008527522,0.008887192,0.009362179,0.008443568,0.007544844,0.008039777,0.008902325,0.009062438,0.009193663,0.009941548,0.008837389,0.009078933,0.009964437,0.010047097,0.009977215,0.010103151,0.010027687,0.010037356,0.009907614,0.009811091,0.009167333,0.009848692,0.009909228,0.009710649,0.010274446,0.010023421,0.0093395,0.009071645,0.008396725,0.009059724,0.009098592,0.008472522,0.008962304,0.009220051,0.009466178,0.008924709,0.008929024,0.008939104,0.009338118,0.009359129,0.008700352,0.008659904,0.009043714,0.008689806,0.009205285,0.008657127,0.008649192,0.009118231,0.009129185,0.008723294,0.009075051,0.0090927,0.008753906,0.009134045,0.009120975,0.0091411,0.009119817,0.009070383,0.008860699,0.002722646,0.005748044,0.005887192,0.006501767,0.003334782,0.006924218,0.005289565,0.00453923,0.005364032,0.004361626,0.004569682,0.006425615,0.006271301,0.00653156,0.006839272,0.006130254,0.006444484,0.005051823,0.005103042,0.00481937,0.004023071,0.006157982,0.006323278,0.005272788,0.005534506,0.00808649,0.005023421,0.005021611,0.004096594,0.003140847,0.0032827,0.007138998,0.007289614,0.005036544,0.00501898,0.002440871,0.003132706,0.002888595,0.005607865,0.005639861,0.005825606,0.00563987,0.005915194,0.006372629,0.006379566,0.00652757,0.005662106,0.00561654,0.006478539,0.006499537,0.005906059,0.005767967,0.005775698,0.005785444,0.006618452,0.005928395,0.005931564,0.006457771,0.00671166,0.006734962,-0.001940553,-0.002122273,-0.002171838,-0.00206286,-0.002186775,-0.002603222,-0.002259966,-0.002026175,-0.001964838,-0.00213916,-0.002204363,-0.003768207,-0.001894616,-0.003547097,-0.003063438,-0.002962971,-0.002157295,-0.002328226,-0.003404877,-0.003007682,-0.001873974,-0.001887396,-0.001899278,-0.002025576,-0.002117335,-0.001886762,-0.001890666,-0.003064138,-0.003280668,-0.003121683,-0.003220685,-0.002279819,-0.003008778,-0.002954875,-0.002641411,-0.001983347,-0.002704029,-0.002748647,-0.002493066,-0.001932665,-0.002458479,-0.002823163,-0.003430311,-0.003334542,-0.002539018,-0.002509774,-0.002487904,-0.002890586,-0.003124098,-0.00312065,-0.003116782,-0.003124949,-0.003096556,-0.003086568,-0.003105431,-0.003079025,-0.002343935,-0.003077566,-0.002329847,-0.002352204
0.010120905,0.008485896,0.008719011,0.009012358,0.008513594,0.008684066,0.008869522,0.008862639,0.010069084,0.009991038,0.010278871,0.009018762,0.009972509,0.010250098,0.009993553,0.010310834,0.01001344,0.010107907,0.010095985,0.009927609,0.010099593,0.009861599,0.010070528,0.010038807,0.009980733,0.010074008,0.00929924,0.009422073,0.008359055,0.008999679,0.0082827,0.008282308,0.009158969,0.009343918,0.008909719,0.009412367,0.009504269,0.009493484,0.009503689,0.008957474,0.008988561,0.009369951,0.009347927,0.00865532,0.009202651,0.008625195,0.009164685,0.009124909,0.008653053,0.008692959,0.00909433,0.008752523,0.008761344,0.009041569,0.008768411,0.008776588,0.009122211,0.009082769,0.008842252,0.009006268,0.003925925,0.005916162,0.005054064,0.004722473,0.004896731,0.005192623,0.005101726,0.005869523,0.005402713,0.004155995,0.004154504,0.006959248,0.006486339,0.006693491,0.006220794,0.006446389,0.007102175,0.005157423,0.005223813,0.00478686,0.003828951,0.006295974,0.006584362,0.005504368,0.005266243,0.007580732,0.00429924,0.004261123,0.004083307,0.003169591,0.003131181,0.005929007,0.007222996,0.005376883,0.005412612,0.003147311,0.002840765,0.002968641,0.005929205,0.005932373,0.005620943,0.005914934,0.006134223,0.00633195,0.006359399,0.006375911,0.00648603,0.006444407,0.006355744,0.006321379,0.006528054,0.005917111,0.005921984,0.005924874,0.006426181,0.006643404,0.00667189,0.00657914,0.006467347,0.006471783,-0.003008486,-0.001986215,-0.003022798,-0.002258036,-0.002071465,-0.003625475,-0.003298065,-0.001937901,-0.002077518,-0.001713878,-0.002536279,-0.003065659,-0.001095302,-0.003039761,-0.002342898,-0.002409472,-0.001421111,-0.002635437,-0.003299184,-0.002820749,-0.001258825,-0.001297348,-0.002293123,-0.001930045,-0.001905224,-0.002255923,-0.002215159,-0.002660467,-0.003178086,-0.003021368,-0.003204846,-0.003020554,-0.002732955,-0.00212469,-0.002595719,-0.002807405,-0.001997839,-0.001959219,-0.001926782,-0.002391493,-0.001978131,-0.003076043,-0.003363035,-0.002582465,-0.002787485,-0.002761149,-0.00293096,-0.003120946,-0.003081769,-0.003070815,-0.003134938,-0.002851589,-0.0031073,-0.00309886,-0.003065955,-0.002806004,-0.002332263,-0.00233651,-0.002329771,-0.002331668
0.010380618,0.009567288,0.009976486,0.009358965,0.0092476,0.008922819,0.008791743,0.010082114,0.008618627,0.010087943,0.009885807,0.009922728,0.009440946,0.009433811,0.009870203,0.009886229,0.010286798,0.010035701,0.00988968,0.010099448,0.009960012,0.010115407,0.010024641,0.009144764,0.009107981,0.009275591,0.009330711,0.009284555,0.008905186,0.008302094,0.008905507,0.008933718,0.008941709,0.00912282,0.009490288,0.009139593,0.009381864,0.009342052,0.00935584,0.009501812,0.009431611,0.009035033,0.009032599,0.009264581,0.008613748,0.009117705,0.009113902,0.008673564,0.009155583,0.009145245,0.00870016,0.009105195,0.00908088,0.00870088,0.00903791,0.009020008,0.008789583,0.008818529,0.009007186,0.008687193,0.003422777,0.004239329,0.004989319,0.006007036,0.004165288,0.005435123,0.00448153,0.005389218,0.005306134,0.004393424,0.004201055,0.00595954,0.007013296,0.006343334,0.006303417,0.006970238,0.00664637,0.006006006,0.005989301,0.005140686,0.004852031,0.004985313,0.004968879,0.005130731,0.005427666,0.007759562,0.004330711,0.0043395,0.003520643,0.00414485,0.003171906,0.006549952,0.00710962,0.005907143,0.005925302,0.002960417,0.002254974,0.003205961,0.006119728,0.006321117,0.005920634,0.00615353,0.006486677,0.006306483,0.006275367,0.006405011,0.00638339,0.006326437,0.006398768,0.00642395,0.006321223,0.00654659,0.006565434,0.006589768,0.006527178,0.006440204,0.006448795,0.005995313,0.006606937,0.006635833,-0.001582606,-0.002038582,-0.002560758,-0.001581357,-0.002401999,-0.004059616,-0.002625735,-0.00221154,-0.002562923,-0.001570955,-0.002093834,-0.003170568,-0.001817912,-0.003053108,-0.002359264,-0.002399181,-0.001977047,-0.002438264,-0.003006983,-0.002272415,-0.002005566,-0.002001266,-0.001300083,-0.002287587,-0.002275007,-0.001303973,-0.001332766,-0.002697942,-0.003094803,-0.002598096,-0.003002387,-0.002667807,-0.002646082,-0.002130129,-0.002013036,-0.00237433,-0.002781395,-0.002778797,-0.002349774,-0.002678484,-0.002462254,-0.003465504,-0.002629979,-0.00271142,-0.003195196,-0.00316896,-0.003150661,-0.003117942,-0.002927209,-0.002902417,-0.002868473,-0.002447477,-0.002855953,-0.002842252,-0.002826852,-0.002423412,-0.002615293,-0.002320332,-0.002552207,-0.002517196
0.009831191,0.009607576,0.010097715,0.010163158,0.008428795,0.008924218,0.008738654,0.008869523,0.01004554,0.009976267,0.009950677,0.009701995,0.009962576,0.009951288,0.010056558,0.009970238,0.010371343,0.010323841,0.010372277,0.009893063,0.010301475,0.010008315,0.010326392,0.010231261,0.01025153,0.009392605,0.009529063,0.009412728,0.008471565,0.008859372,0.009214832,0.009259708,0.009289614,0.009295085,0.00940175,0.009305395,0.009217314,0.009253215,0.00929188,0.009357673,0.009294232,0.009299426,0.009256018,0.008551137,0.009066433,0.009127688,0.009385294,0.009205377,0.008704832,0.008681435,0.009311387,0.008721575,0.008714193,0.009398601,0.008733238,0.008744196,0.009022603,0.009016363,0.008727921,0.009503583,0.00293279,0.005273723,0.005097715,0.005153294,0.00431424,0.004871767,0.004015648,0.005160423,0.00504554,0.005114042,0.005159401,0.006589182,0.005924968,0.006594855,0.007056558,0.006750973,0.007389931,0.006091254,0.006075467,0.005328457,0.004461132,0.005123272,0.005216883,0.005240823,0.006035145,0.008409632,0.004063867,0.004112177,0.003927473,0.004131778,0.004121362,0.007026576,0.005935937,0.005801078,0.005878647,0.002300217,0.002926789,0.002347229,0.005435061,0.006354501,0.006252014,0.006412307,0.006418857,0.005477726,0.005495355,0.006279103,0.00642316,0.006362541,0.005951454,0.005866532,0.006450346,0.006326166,0.006351055,0.006388975,0.005972038,0.006556074,0.006576591,0.00615352,0.006009356,0.005970507,-0.003057018,-0.00220038,-0.002525618,-0.002386167,-0.003257482,-0.003322752,-0.002407297,-0.002272751,-0.002237237,-0.002652286,-0.00141727,-0.002578514,-0.001827491,-0.002396079,-0.002418825,-0.002474752,-0.00133138,-0.003073203,-0.002785858,-0.003083803,-0.001987416,-0.002175466,-0.002013726,-0.001332147,-0.001338734,-0.002078661,-0.002149701,-0.002907864,-0.002646367,-0.002638972,-0.002576838,-0.002662827,-0.002956594,-0.002600257,-0.002770497,-0.002867938,-0.002367093,-0.002330524,-0.002732964,-0.002600716,-0.001681915,-0.003353148,-0.002684077,-0.003182837,-0.003153178,-0.003147447,-0.00313513,-0.002943846,-0.002546947,-0.002507041,-0.002476706,-0.003094805,-0.002438656,-0.002446094,-0.002431589,-0.002497049,-0.003077789,-0.002581871,-0.002942207,-0.002929197
0.010497277,0.009360373,0.00855631,0.009567072,0.008846951,0.007871767,0.008708917,0.008565447,0.010003885,0.009180331,0.009154504,0.00991354,0.008839196,0.010056034,0.009353067,0.009443856,0.009849838,0.009814664,0.010409169,0.010266527,0.009852031,0.010341482,0.010232101,0.010130731,0.010076649,0.009580732,0.00928045,0.009464739,0.008877546,0.00916397,0.009121362,0.009167321,0.009144555,0.009275403,0.009157401,0.009251796,0.009291576,0.009238161,0.009257052,0.009328912,0.009278285,0.00925709,0.009274983,0.009043686,0.009138373,0.009374707,0.009444502,0.00913866,0.009220095,0.009271324,0.008888948,0.00934825,0.00936948,0.008777115,0.009401892,0.009346414,0.008734538,0.008763745,0.009465272,0.008669871,0.002732572,0.005259521,0.006140581,0.005269171,0.004123387,0.005563902,0.004149892,0.004549813,0.00631577,0.003830471,0.004339024,0.006928122,0.006662523,0.007066755,0.005963178,0.00723469,0.007222644,0.005021713,0.005044944,0.006001335,0.004367451,0.005850065,0.00571241,0.005414533,0.006545013,0.007097804,0.004932688,0.004914301,0.002994699,0.003543943,0.004198571,0.006179121,0.006534863,0.005321295,0.005364127,0.002922306,0.003171499,0.003465026,0.00554421,0.006173137,0.006378225,0.006270019,0.006289312,0.005747986,0.005759503,0.005516293,0.006182517,0.006070116,0.005855489,0.005884334,0.005767418,0.006481139,0.006496378,0.006493623,0.006032631,0.005995682,0.006001579,0.006619753,0.006191393,0.006236898,-0.002964251,-0.001305894,-0.002993061,-0.002672974,-0.002892165,-0.003511001,-0.003634485,-0.001656662,-0.001638559,-0.002553657,-0.001684862,-0.003312551,-0.001850416,-0.002388718,-0.002939629,-0.00288765,-0.001892354,-0.002500806,-0.002373077,-0.002381035,-0.001825316,-0.001870808,-0.002207402,-0.002025867,-0.002019085,-0.002256602,-0.002336218,-0.003002817,-0.002680468,-0.003001367,-0.002621962,-0.003149548,-0.002870628,-0.00255942,-0.002399491,-0.002740395,-0.002834369,-0.00278029,-0.002626336,-0.00255883,-0.002649571,-0.002665126,-0.003132916,-0.003156286,-0.002826982,-0.002806819,-0.002911936,-0.002550808,-0.003044417,-0.003054755,-0.00310567,-0.002607296,-0.00311912,-0.003158431,-0.00316209,-0.002710034,-0.002828924,-0.002853759,-0.002357748,-0.002339301
0.009306729,0.009240478,0.009184649,0.009722473,0.008022143,0.008563902,0.008103749,0.010038406,0.009330282,0.009361626,0.009007669,0.008976282,0.009750172,0.009825164,0.010183139,0.010063699,0.010102175,0.010181122,0.009787131,0.00981937,0.009461132,0.009839547,0.009806025,0.009591719,0.009473995,0.009252823,0.00949621,0.009571248,0.009107948,0.009284501,0.009198571,0.009210203,0.009253907,0.009036544,0.009303864,0.00901397,0.009205773,0.009207664,0.009127382,0.009261478,0.009274775,0.00930846,0.009343149,0.009199778,0.00934688,0.009416302,0.009320141,0.009432621,0.009131877,0.009094463,0.009531966,0.008876834,0.008834233,0.009504434,0.008825859,0.008843218,0.009381672,0.009418775,0.008618402,0.008966163,0.003692685,0.004961591,0.00555631,0.004897405,0.003418682,0.005161069,0.00370786,0.004598406,0.00565993,0.004283954,0.00459564,0.006340168,0.006919703,0.005929896,0.006722246,0.007158289,0.006833602,0.006029168,0.006012616,0.006101596,0.004774004,0.005380519,0.005232101,0.006047925,0.005980235,0.007950019,0.00528045,0.005284555,0.003267066,0.004028085,0.004167349,0.005967509,0.006954505,0.005412707,0.005467643,0.003196514,0.002300302,0.003509957,0.005945468,0.005470058,0.006230805,0.006474376,0.006479471,0.005938182,0.005908989,0.005777471,0.005796314,0.005825852,0.005841361,0.005845668,0.005903881,0.005761112,0.005769996,0.005954837,0.006574984,0.006073,0.006106648,0.006806873,0.006627556,0.00665412,-0.0017538,-0.001429804,-0.002108603,-0.002106162,-0.002772474,-0.004253834,-0.003337258,-0.002809348,-0.001576522,-0.002415145,-0.001779416,-0.003255546,-0.002242967,-0.002380735,-0.002849291,-0.002698288,-0.001898465,-0.002965912,-0.002289483,-0.003482696,-0.002200065,-0.002162002,-0.001887835,-0.002237625,-0.002212643,-0.001861827,-0.001894037,-0.002364827,-0.002979763,-0.002988401,-0.002984126,-0.002990661,-0.002011383,-0.002996118,-0.002927109,-0.002919231,-0.002718637,-0.002668771,-0.002568331,-0.002489575,-0.00264896,-0.002681407,-0.002967682,-0.002786495,-0.002997349,-0.002518256,-0.002541918,-0.003075091,-0.002675145,-0.002645642,-0.002629329,-0.002680667,-0.002619497,-0.002563274,-0.002542711,-0.002553586,-0.002410417,-0.002381471,-0.002393108,-0.002353677
0.009340797,0.008898525,0.00880328,0.009541015,0.009896731,0.008646257,0.009149892,0.009886978,0.009105518,0.008760069,0.010159401,0.010126613,0.010013296,0.010066755,0.009871648,0.009888007,0.009487466,0.009440768,0.010195052,0.010288209,0.009497737,0.009521497,0.00953383,0.009575181,0.009508965,0.00948058,0.009463586,0.01006638,0.009096594,0.00914485,0.00919819,0.009179739,0.009222996,0.009376883,0.00927452,0.009474748,0.008995051,0.008989171,0.008988823,0.009099986,0.009067145,0.009298849,0.009294902,0.009316666,0.009385785,0.00931381,0.008940455,0.009469656,0.0094716,0.009500575,0.009250959,0.009559275,0.009535248,0.009234537,0.009564803,0.009537355,0.008873817,0.008577413,0.008946011,0.00946975,0.002756646,0.004567288,0.004412552,0.004649013,0.003791457,0.004907698,0.004396502,0.005661718,0.005310689,0.004193519,0.00430455,0.006940952,0.006248185,0.006749505,0.007175554,0.006878928,0.006534445,0.006027056,0.006085234,0.005055592,0.005144902,0.004839547,0.005205145,0.006647441,0.005844956,0.007658298,0.00513982,0.005412728,0.004157211,0.002996197,0.003522051,0.005873763,0.006210358,0.005902122,0.005914809,0.002259682,0.003477706,0.002414954,0.006081134,0.005580997,0.005439582,0.005466996,0.005477127,0.005877566,0.005878317,0.005865547,0.005864262,0.0058098,0.00596394,0.006020364,0.005845891,0.005894324,0.005920649,0.00583856,0.006767351,0.006593301,0.006614223,0.0067443,0.006814457,0.006825567,-0.00220278,-0.00149847,-0.003404057,-0.002937821,-0.003735431,-0.003117064,-0.003747,-0.002444318,-0.002751093,-0.00222315,-0.001858452,-0.003762611,-0.002065146,-0.0030869,-0.003411406,-0.003404904,-0.001849374,-0.002428766,-0.003053918,-0.003037707,-0.001418826,-0.001414687,-0.002130843,-0.001837039,-0.001840887,-0.002182925,-0.002159361,-0.002803278,-0.003051488,-0.00250168,-0.002958906,-0.002887841,-0.002158859,-0.0020244,-0.002785711,-0.002557234,-0.002546923,-0.002577796,-0.002529317,-0.002675936,-0.002568166,-0.003127915,-0.002731423,-0.002935419,-0.002794909,-0.002994715,-0.003093834,-0.002717058,-0.002719888,-0.002699292,-0.002684456,-0.00255175,-0.002683855,-0.002714513,-0.002699671,-0.003090155,-0.002456333,-0.002427518,-0.002900406,-0.002899797
0.010422777,0.00853432,0.009608084,0.009649013,0.009873238,0.008048838,0.009396502,0.009017869,0.009299674,0.010114042,0.009763693,0.009959248,0.009219726,0.009338374,0.009722246,0.009750973,0.009591139,0.009667196,0.009422626,0.009452494,0.009144902,0.009490743,0.009547053,0.009557854,0.009575167,0.009472264,0.009567177,0.010282389,0.008886452,0.009264883,0.009240367,0.009180856,0.009174019,0.008391558,0.00901898,0.009516473,0.009531287,0.009557368,0.009367975,0.008998113,0.00900119,0.009028356,0.009036062,0.009364118,0.009291774,0.008976217,0.009043077,0.009310653,0.009485538,0.009518563,0.008937918,0.009253267,0.009244717,0.008929286,0.009511284,0.009509845,0.009568448,0.00891314,0.009595979,0.009167084,0.003314225,0.004529456,0.005184664,0.004921883,0.003172571,0.005714035,0.003961494,0.005315553,0.006460941,0.005050252,0.004843357,0.006777083,0.006738528,0.007088979,0.007110926,0.006528819,0.007294885,0.006086244,0.006049683,0.005954113,0.004270192,0.004922545,0.005414086,0.006013222,0.005819852,0.007532556,0.004960797,0.005158637,0.003571584,0.003307009,0.004118911,0.006492502,0.005927814,0.00547162,0.006038972,0.002292756,0.003504783,0.002765173,0.005720166,0.005941757,0.005631269,0.005677311,0.005714882,0.005888752,0.005892967,0.005798026,0.005831263,0.005821179,0.006516502,0.006542057,0.00602736,0.005871137,0.005838642,0.006042509,0.00670407,0.006788246,0.006790914,,0.006790244,0.006816719,-0.002810167,-0.001601212,-0.002531122,-0.002187642,-0.002583327,-0.003025674,-0.003146297,-0.002948445,-0.002503599,-0.002627656,-0.001897267,-0.003745394,-0.001706137,-0.002956416,-0.003349652,-0.002787959,-0.002246925,-0.002372313,-0.002411248,-0.00265932,-0.002339988,-0.002291685,-0.001431121,-0.002149715,-0.002203695,-0.001454104,-0.00147205,-0.002357421,-0.002502112,-0.002195829,-0.00269061,-0.002149182,-0.002558352,-0.003026275,-0.002950056,-0.002601781,-0.002600745,-0.002576174,-0.002698241,-0.002342327,-0.002474855,-0.002832403,-0.002852073,-0.002849873,-0.00263625,-0.0027415,-0.002714191,-0.002690449,-0.002679905,-0.002628676,-0.002588613,-0.003040725,-0.00253052,-0.002501399,-0.002498108,-0.002421003,-0.002754419,-0.002853331,-0.002434728,-0.002396417
0.00982337,0.009062349,0.00953953,0.00991158,0.009326391,0.008183263,0.008207192,0.009347451,0.008802089,0.009718729,0.009004573,0.009129752,0.009833634,0.009846147,0.010199627,0.010101067,0.009942356,0.009157423,0.009630391,0.009514434,0.009338188,0.009188085,0.009205145,0.009240823,0.009266243,0.009534211,0.010049677,0.010158637,0.008598586,0.008963543,0.008926623,0.009349989,0.009313977,0.008801078,0.009412612,0.008556155,0.009470538,0.009387681,0.008817075,0.009321117,0.009252014,0.008980282,0.008984342,0.009292603,0.008956267,0.009042737,0.008662106,0.008957953,0.009319702,0.009287017,0.009097141,0.008969716,0.008940979,0.00950916,0.009241798,0.009178997,0.009461591,0.009598623,0.009441952,0.009146252,0.00362103,0.004327179,0.005746047,0.004527184,0.004774622,0.005385559,0.004783216,0.005033224,0.005224366,0.004277575,0.004952062,0.006982633,0.006709862,0.007019834,0.005921703,0.007243808,0.006995152,0.005505994,0.005110314,0.00610054,0.005112778,0.005188085,0.006038149,0.005822985,0.005896124,0.007691753,0.004182509,0.00505697,0.003129402,0.004170226,0.003035848,0.006116144,0.006479881,0.005610164,0.00551987,0.002722,0.002357307,0.002958737,0.006014455,0.006078378,0.005944097,0.005927906,0.005932713,0.006297095,0.006332441,0.005924123,0.00595465,0.005950968,0.006666827,0.006711799,0.006565923,0.006000845,0.006002687,0.006558523,,0.006701099,0.00671284,,,,-0.002316673,-0.001383838,-0.002912808,-0.001873044,-0.003545715,-0.003064993,-0.003169454,-0.00308983,-0.0024096,-0.002226653,-0.002016451,-0.003281238,-0.001037424,-0.003281289,-0.002599141,-0.002439085,-0.002327029,-0.003066585,-0.00296924,-0.002472391,-0.001698525,-0.001658518,-0.002275359,-0.001408569,-0.001433707,-0.001409987,-0.00145321,-0.003321313,-0.00222773,-0.0027218,-0.002174296,-0.002603283,-0.002582644,-0.002811393,-0.002533786,-0.002754324,-0.002745652,-0.002727529,-0.00234416,-0.002338522,-0.00265348,-0.002830049,-0.002858397,-0.002655407,-0.002833567,-0.002651039,-0.002687672,-0.002694623,-0.003114462,-0.003081437,-0.003045159,-0.003002414,-0.003064752,-0.003095566,-0.003088716,-0.002879046,-0.002518328,-0.002481225,-0.002430821,-0.002432916
0.01029579,0.009586402,0.009897874,0.009763324,0.009123387,0.007770527,0.00917914,0.008855414,0.008739241,0.008830471,0.009686536,0.009759069,0.009662523,0.009749505,0.009921703,0.010010971,0.00964637,0.009854615,0.009223813,0.009140686,0.009653882,0.009382602,0.009414086,0.009414533,0.009427666,0.010006748,0.010222054,0.009811059,0.008900203,0.00857722,0.008576854,0.008967509,0.008927814,0.00840481,0.009513169,0.008950284,0.008648894,0.008744316,0.009119728,0.008873539,0.008942159,0.00915353,0.009134223,0.008934623,0.009025184,0.008844789,0.00920673,0.009056671,0.008973179,0.008971316,0.009371449,0.009101055,0.009548082,0.00914186,0.008960894,0.008991502,0.009192591,0.00943185,0.009169179,0.009405432,0.003490894,0.004360373,0.004109097,0.004862647,0.00343136,0.00556236,0.005564166,0.005249811,0.006015922,0.004264896,0.004372646,0.005886414,0.007058102,0.005954067,0.006822103,0.006050916,0.007359264,0.00572358,0.005810495,0.006014192,0.004339013,0.005382602,0.006129422,0.005166332,0.005594747,0.007502955,0.004895904,0.004184552,0.002696598,0.00360402,0.003334038,0.006993394,0.006050849,0.004747019,0.005690776,0.002967964,0.002705751,0.00348148,0.005784633,0.005776253,0.005943507,0.00589669,0.005914264,0.006167973,0.006554368,0.006384713,0.006426879,0.006463187,0.006729674,0.006704643,0.006770309,0.0065289,0.006534232,0.006744497,,,,,,,-0.001583302,-0.001722,-0.002023587,-0.002441035,-0.003182823,-0.002212734,-0.002674908,-0.002647262,-0.002082459,-0.001396306,-0.00253884,-0.003263408,-0.002033409,-0.003356823,-0.002472323,-0.002217977,-0.001560926,-0.003445503,-0.002635483,-0.002901071,-0.001104401,-0.001115831,-0.001673608,-0.001090772,-0.001289351,-0.001725554,-0.001693459,-0.002748194,-0.002798057,-0.00233733,-0.002662673,-0.002510404,-0.002740104,-0.003046169,-0.002641852,-0.002287633,-0.002318136,-0.002357948,-0.002342948,-0.002449434,-0.002405768,-0.002908296,-0.002673017,-0.002856314,-0.003214215,-0.002782295,-0.002735315,-0.003130344,-0.002999156,-0.002980001,-0.003043658,-0.002817557,-0.002970923,-0.002925484,-0.002908558,-0.002981338,-0.002407409,-0.002394283,-0.002817711,-0.002802432
