Date,Optimized TP,Optimized SL,Percentage Change,ROI,ATR_1,ATR_2,ATR_3,ATR_4,ATR_5,ATR_6,ATR_7,ATR_8,ATR_9,ATR_10,ATR_11,ATR_12,ATR_1_pct,ATR_2_pct,ATR_3_pct,ATR_4_pct,ATR_5_pct,ATR_6_pct,ATR_7_pct,ATR_8_pct,ATR_9_pct,ATR_10_pct,ATR_11_pct,ATR_12_pct,TP_ATR_1_residual,SL_ATR_1_residual,PC_ATR_1_residual,TP_ATR_2_residual,SL_ATR_2_residual,PC_ATR_2_residual,TP_ATR_3_residual,SL_ATR_3_residual,PC_ATR_3_residual,TP_ATR_4_residual,SL_ATR_4_residual,PC_ATR_4_residual,TP_ATR_5_residual,SL_ATR_5_residual,PC_ATR_5_residual,TP_ATR_6_residual,SL_ATR_6_residual,PC_ATR_6_residual,TP_ATR_7_residual,SL_ATR_7_residual,PC_ATR_7_residual,TP_ATR_8_residual,SL_ATR_8_residual,PC_ATR_8_residual,TP_ATR_9_residual,SL_ATR_9_residual,PC_ATR_9_residual,TP_ATR_10_residual,SL_ATR_10_residual,PC_ATR_10_residual,TP_ATR_11_residual,SL_ATR_11_residual,PC_ATR_11_residual,TP_ATR_12_residual,SL_ATR_12_residual,PC_ATR_12_residual
3/13/2024 1:00,0.013,0.013,0.0005,1.2291,760,593.75,573.7666667,584.375,581.22,610.7,589.3,646.1,866.2222222,969.4,1006.381818,1064.983333,0.010544323,0.008237752,0.007960501,0.008107683,0.00806391,0.008472918,0.008176012,0.008964062,0.012018062,0.013449561,0.013962651,0.014775695,0.002455677,0.002455677,-0.010044323,0.004762248,0.004762248,-0.007737752,0.005039499,0.005039499,-0.007460501,0.004892317,0.004892317,-0.007607683,0.00493609,0.00493609,-0.00756391,0.004527082,0.004527082,-0.007972918,0.004823988,0.004823988,-0.007676012,0.004035938,0.004035938,-0.008464062,0.000981938,0.000981938,-0.011518062,-0.000449561,-0.000449561,-0.012949561,-0.000962651,-0.000962651,-0.013462651,-0.001775695,-0.001775695,-0.014275695
3/13/2024 4:00,0.013,0.008,0.0001,1.2291,309.2,329.6,295.7333333,411.8,414.94,434.75,460.6714286,474.1625,505.7111111,501.23,550.5454545,723.6,0.004277051,0.004559237,0.004090772,0.00569628,0.005739714,0.006013739,0.0063723,0.006558917,0.006995318,0.006933332,0.007615495,0.010009296,0.008722949,0.003722949,-0.004177051,0.008440763,0.003440763,-0.004459237,0.008909228,0.003909228,-0.003990772,0.00730372,0.00230372,-0.00559628,0.007260286,0.002260286,-0.005639714,0.006986261,0.001986261,-0.005913739,0.0066277,0.0016277,-0.0062723,0.006441083,0.001441083,-0.006458917,0.006004682,0.001004682,-0.006895318,0.006066668,0.001066668,-0.006833332,0.005384505,0.000384505,-0.007515495,0.002990704,-0.002009296,-0.009909296
3/13/2024 20:00,0.007,0.013,0.0007,0.62952,508.7,549.2,552.4666667,548.45,573.84,619.6333333,662.8428571,761.675,760.5333333,727.89,687.9454545,670.6166667,0.006954584,0.007508271,0.007552931,0.007498018,0.007845132,0.008471185,0.009061915,0.010413078,0.01039747,0.009951194,0.0094051,0.009168193,4.54E-05,0.006045416,-0.006254584,-0.000508271,0.005491729,-0.006808271,-0.000552931,0.005447069,-0.006852931,-0.000498018,0.005501982,-0.006798018,-0.000845132,0.005154868,-0.007145132,-0.001471185,0.004528815,-0.007771185,-0.002061915,0.003938085,-0.008361915,-0.003413078,0.002586922,-0.009713078,-0.00339747,0.00260253,-0.00969747,-0.002951194,0.003048806,-0.009251194,-0.0024051,0.0035949,-0.0087051,-0.002168193,0.003831807,-0.008468193
3/15/2024 5:00,0.013,0.011,0.0005,1.2291,1133.9,1388.45,1863.933333,2399.625,2012.64,1873.7,1656.371429,1522.775,1449.522222,1496.99,1535.518182,1554.475,0.016803796,0.020576092,0.027622503,0.035561169,0.029826257,0.027767239,0.024546545,0.022566717,0.02148115,0.022184597,0.022755564,0.023036494,-0.003803796,-0.005803796,-0.016303796,-0.007576092,-0.009576092,-0.020076092,-0.014622503,-0.016622503,-0.027122503,-0.022561169,-0.024561169,-0.035061169,-0.016826257,-0.018826257,-0.029326257,-0.014767239,-0.016767239,-0.027267239,-0.011546545,-0.013546545,-0.024046545,-0.009566717,-0.011566717,-0.022066717,-0.00848115,-0.01048115,-0.02098115,-0.009184597,-0.011184597,-0.021684597,-0.009755564,-0.011755564,-0.022255564,-0.010036494,-0.012036494,-0.022536494
3/15/2024 21:00,0.013,0.005,0.0006,1.2291,485.4,1039.3,1405.833333,1624.275,1443.6,1353.833333,1250.671429,1194.55,1201.277778,1141.15,1142.863636,1121.191667,0.007102483,0.015207273,0.020570471,0.023766759,0.021123082,0.019809596,0.018300107,0.017478926,0.017577368,0.016697565,0.016722639,0.01640553,0.005897517,-0.002102483,-0.006502483,-0.002207273,-0.010207273,-0.014607273,-0.007570471,-0.015570471,-0.019970471,-0.010766759,-0.018766759,-0.023166759,-0.008123082,-0.016123082,-0.020523082,-0.006809596,-0.014809596,-0.019209596,-0.005300107,-0.013300107,-0.017700107,-0.004478926,-0.012478926,-0.016878926,-0.004577368,-0.012577368,-0.016977368,-0.003697565,-0.011697565,-0.016097565,-0.003722639,-0.011722639,-0.016122639,-0.00340553,-0.01140553,-0.01580553
3/16/2024 20:00,0.013,0.013,0.0002,1.2291,837.8,844.85,807,887.5,773.08,755.5,749.7857143,737.825,721.3222222,737.12,733.9818182,699.825,0.012472403,0.012577357,0.012013881,0.013212291,0.011508911,0.011247196,0.011162127,0.010984066,0.010738388,0.010973571,0.010926853,0.010418357,0.000527597,0.000527597,-0.012272403,0.000422643,0.000422643,-0.012377357,0.000986119,0.000986119,-0.011813881,-0.000212291,-0.000212291,-0.013012291,0.001491089,0.001491089,-0.011308911,0.001752804,0.001752804,-0.011047196,0.001837873,0.001837873,-0.010962127,0.002015934,0.002015934,-0.010784066,0.002261612,0.002261612,-0.010538388,0.002026429,0.002026429,-0.010773571,0.002073147,0.002073147,-0.010726853,0.002581643,0.002581643,-0.010218357
3/17/2024 3:00,0.013,0.008,0.0003,1.2291,386.1,471.35,639.1,774.925,955.78,965.0166667,1005.414286,984.4625,969.7333333,945.89,962.5363636,908.6083333,0.005799527,0.007080049,0.009599786,0.011639985,0.014356569,0.014495312,0.015102116,0.014787403,0.01456616,0.014208014,0.014458055,0.013648014,0.007200473,0.002200473,-0.005499527,0.005919951,0.000919951,-0.006780049,0.003400214,-0.001599786,-0.009299786,0.001360015,-0.003639985,-0.011339985,-0.001356569,-0.006356569,-0.014056569,-0.001495312,-0.006495312,-0.014195312,-0.002102116,-0.007102116,-0.014802116,-0.001787403,-0.006787403,-0.014487403,-0.00156616,-0.00656616,-0.01426616,-0.001208014,-0.006208014,-0.013908014,-0.001458055,-0.006458055,-0.014158055,-0.000648014,-0.005648014,-0.013348014
3/17/2024 10:00,0.007,0.003,0.0004,-0.36978,1028.9,792.95,1015.966667,1083.625,1148.34,1049.75,942.1428571,872.6375,837.5222222,851.23,881.3363636,947.825,0.01530525,0.01179541,0.015112862,0.016119303,0.017081962,0.015615401,0.014014707,0.01298079,0.012458438,0.012662346,0.013110189,0.01409923,-0.00830525,-0.01230525,-0.01490525,-0.00479541,-0.00879541,-0.01139541,-0.008112862,-0.012112862,-0.014712862,-0.009119303,-0.013119303,-0.015719303,-0.010081962,-0.014081962,-0.016681962,-0.008615401,-0.012615401,-0.015215401,-0.007014707,-0.011014707,-0.013614707,-0.00598079,-0.00998079,-0.01258079,-0.005458438,-0.009458438,-0.012058438,-0.005662346,-0.009662346,-0.012262346,-0.006110189,-0.010110189,-0.012710189,-0.00709923,-0.01109923,-0.01369923
3/17/2024 19:00,0.011,0.01,0.0007,1.02924,490.5,529.1,620,623.925,684.32,698.9,727.7428571,758.625,745.9222222,774.22,754.4727273,813.4333333,0.0071527,0.007715584,0.00904113,0.009098366,0.009979074,0.010191687,0.010612287,0.011062624,0.010877387,0.011290038,0.011002074,0.011861865,0.0038473,0.0028473,-0.0064527,0.003284416,0.002284416,-0.007015584,0.00195887,0.00095887,-0.00834113,0.001901634,0.000901634,-0.008398366,0.001020926,2.09E-05,-0.009279074,0.000808313,-0.000191687,-0.009491687,0.000387713,-0.000612287,-0.009912287,-6.26E-05,-0.001062624,-0.010362624,0.000122613,-0.000877387,-0.010177387,-0.000290038,-0.001290038,-0.010590038,-2.07E-06,-0.001002074,-0.010302074,-0.000861865,-0.001861865,-0.011161865
3/21/2024 9:00,0.013,0.008,0.0001,1.2291,707.9,703.65,610.8,569.55,659.32,627.5833333,737.5714286,700.675,657.1555556,673.83,671.0636364,676.475,0.010581528,0.010518,0.009130099,0.008513504,0.009855365,0.009380973,0.01102505,0.01047353,0.009823012,0.010072258,0.010030907,0.010111794,0.002418472,-0.002581528,-0.010481528,0.002482,-0.002518,-0.010418,0.003869901,-0.001130099,-0.009030099,0.004486496,-0.000513504,-0.008413504,0.003144635,-0.001855365,-0.009755365,0.003619027,-0.001380973,-0.009280973,0.00197495,-0.00302505,-0.01092505,0.00252647,-0.00247353,-0.01037353,0.003176988,-0.001823012,-0.009723012,0.002927742,-0.002072258,-0.009972258,0.002969093,-0.002030907,-0.009930907,0.002888206,-0.002111794,-0.010011794
3/21/2024 19:00,0.011,0.007,0.0013,1.02924,630.4,819.3,996.7333333,912.975,915.72,908.9833333,939.6571429,883.4,840.7555556,793.64,785.8454545,778.6416667,0.009657455,0.012551321,0.015269522,0.013986381,0.014028433,0.01392523,0.01439514,0.013533305,0.01288001,0.01215822,0.012038811,0.011928453,0.001342545,-0.002657455,-0.008357455,-0.001551321,-0.005551321,-0.011251321,-0.004269522,-0.008269522,-0.013969522,-0.002986381,-0.006986381,-0.012686381,-0.003028433,-0.007028433,-0.012728433,-0.00292523,-0.00692523,-0.01262523,-0.00339514,-0.00739514,-0.01309514,-0.002533305,-0.006533305,-0.012233305,-0.00188001,-0.00588001,-0.01158001,-0.00115822,-0.00515822,-0.01085822,-0.001038811,-0.005038811,-0.010738811,-0.000928453,-0.004928453,-0.010628453
3/22/2024 2:00,0.013,0.007,0.0013,1.2291,606.2,671.65,661.6333333,588.85,576.46,588.7,711.7285714,701.5625,735.6333333,797.23,784.9090909,796.725,0.009228207,0.010224555,0.010072071,0.008964087,0.008775474,0.008961804,0.010834673,0.010679914,0.011198576,0.012136264,0.011948703,0.012128577,0.003771793,-0.002228207,-0.007928207,0.002775445,-0.003224555,-0.008924555,0.002927929,-0.003072071,-0.008772071,0.004035913,-0.001964087,-0.007664087,0.004224526,-0.001775474,-0.007475474,0.004038196,-0.001961804,-0.007661804,0.002165327,-0.003834673,-0.009534673,0.002320086,-0.003679914,-0.009379914,0.001801424,-0.004198576,-0.009898576,0.000863736,-0.005136264,-0.010836264,0.001051297,-0.004948703,-0.010648703,0.000871423,-0.005128577,-0.010828577
3/22/2024 17:00,0.004,0.003,0.0012,-0.36978,534.5,837.5,1135.666667,1073.125,1185.64,1117.216667,1084.085714,1084.8125,1045.288889,997.15,936.3909091,888.025,0.008400891,0.01316323,0.017849602,0.016866617,0.018635048,0.017559618,0.01703889,0.017050313,0.016429109,0.015672496,0.014717527,0.013957346,-0.004400891,-0.005400891,-0.007200891,-0.00916323,-0.01016323,-0.01196323,-0.013849602,-0.014849602,-0.016649602,-0.012866617,-0.013866617,-0.015666617,-0.014635048,-0.015635048,-0.017435048,-0.013559618,-0.014559618,-0.016359618,-0.01303889,-0.01403889,-0.01583889,-0.013050313,-0.014050313,-0.015850313,-0.012429109,-0.013429109,-0.015229109,-0.011672496,-0.012672496,-0.014472496,-0.010717527,-0.011717527,-0.013517527,-0.009957346,-0.010957346,-0.012757346
3/24/2024 9:00,0.01,0.01,0.0005,0.92931,461,633.75,613.4,548.55,494.4,493.3666667,475.1142857,466.125,454.0333333,471.93,519.0545455,502.575,0.007100533,0.009761308,0.009447868,0.008449019,0.007614976,0.00759906,0.007317928,0.007179471,0.00699323,0.007268882,0.007994716,0.007740891,0.002899467,0.002899467,-0.006600533,0.000238692,0.000238692,-0.009261308,0.000552132,0.000552132,-0.008947868,0.001550981,0.001550981,-0.007949019,0.002385024,0.002385024,-0.007114976,0.00240094,0.00240094,-0.00709906,0.002682072,0.002682072,-0.006817928,0.002820529,0.002820529,-0.006679471,0.00300677,0.00300677,-0.00649323,0.002731118,0.002731118,-0.006768882,0.002005284,0.002005284,-0.007494716,0.002259109,0.002259109,-0.007240891
3/24/2024 17:00,0.011,0.01,0.0011,1.02924,965,815.55,654.8,647.075,633.66,631.1833333,598.0142857,589.1375,574.9,598.06,595.7545455,575.6083333,0.014758804,0.012473102,0.010014575,0.009896428,0.009691258,0.00965338,0.009146089,0.009010327,0.008792577,0.009146788,0.009111528,0.00880341,-0.003758804,-0.004758804,-0.013658804,-0.001473102,-0.002473102,-0.011373102,0.000985425,-1.46E-05,-0.008914575,0.001103572,0.000103572,-0.008796428,0.001308742,0.000308742,-0.008591258,0.00134662,0.00034662,-0.00855338,0.001853911,0.000853911,-0.008046089,0.001989673,0.000989673,-0.007910327,0.002207423,0.001207423,-0.007692577,0.001853212,0.000853212,-0.008046788,0.001888472,0.000888472,-0.008011528,0.00219659,0.00119659,-0.00770341
3/24/2024 19:00,0.003,0.003,0.0004,0.2298,373.5,560.85,695.5666667,688.2,617.22,618.3333333,612.8571429,613.6,589.7555556,583.48,572.3454545,591.8583333,0.005668814,0.008512327,0.010556996,0.010445188,0.009367886,0.009384783,0.009301668,0.009312943,0.008951043,0.008855795,0.0086868,0.008982958,-0.002668814,-0.002668814,-0.005268814,-0.005512327,-0.005512327,-0.008112327,-0.007556996,-0.007556996,-0.010156996,-0.007445188,-0.007445188,-0.010045188,-0.006367886,-0.006367886,-0.008967886,-0.006384783,-0.006384783,-0.008984783,-0.006301668,-0.006301668,-0.008901668,-0.006312943,-0.006312943,-0.008912943,-0.005951043,-0.005951043,-0.008551043,-0.005855795,-0.005855795,-0.008455795,-0.0056868,-0.0056868,-0.0082868,-0.005982958,-0.005982958,-0.008582958
3/25/2024 8:00,0.013,0.006,0.0006,1.2291,415.6,495.8,495.1666667,482.85,488.84,539.3666667,524.7285714,533.775,564.4333333,581.04,583.3454545,581.5916667,0.006204263,0.007401524,0.00739207,0.007208201,0.007297622,0.008051907,0.007833383,0.007968432,0.008426114,0.008674025,0.008708442,0.008682261,0.006795737,-0.000204263,-0.005604263,0.005598476,-0.001401524,-0.006801524,0.00560793,-0.00139207,-0.00679207,0.005791799,-0.001208201,-0.006608201,0.005702378,-0.001297622,-0.006697622,0.004948093,-0.002051907,-0.007451907,0.005166617,-0.001833383,-0.007233383,0.005031568,-0.001968432,-0.007368432,0.004573886,-0.002426114,-0.007826114,0.004325975,-0.002674025,-0.008074025,0.004291558,-0.002708442,-0.008108442,0.004317739,-0.002682261,-0.008082261
3/25/2024 10:00,0.013,0.011,0.0007,1.2291,505.8,443.8,434.4,469.8,474.62,469.8333333,475.9714286,515.475,506.7444444,515.78,542.5,558.1666667,0.007542724,0.006618151,0.006477974,0.007005876,0.007077754,0.007006373,0.007097907,0.007687002,0.007556808,0.007691551,0.008090012,0.00832364,0.005457276,0.003457276,-0.006842724,0.006381849,0.004381849,-0.005918151,0.006522026,0.004522026,-0.005777974,0.005994124,0.003994124,-0.006305876,0.005922246,0.003922246,-0.006377754,0.005993627,0.003993627,-0.006306373,0.005902093,0.003902093,-0.006397907,0.005312998,0.003312998,-0.006987002,0.005443192,0.003443192,-0.006856808,0.005308449,0.003308449,-0.006991551,0.004909988,0.002909988,-0.007390012,0.00467636,0.00267636,-0.00762364
3/25/2024 18:00,0.013,0.013,0.0001,1.2291,567.2,631.4,709.1,765.2,973.04,1013.2,938.9285714,855.8375,816.9444444,773.43,740.9,727.1583333,0.008,0.008905501,0.01000141,0.010792666,0.013724118,0.01429055,0.013242998,0.012071051,0.011522489,0.010908745,0.010449929,0.010256112,0.005,0.005,-0.0079,0.004094499,0.004094499,-0.008805501,0.00299859,0.00299859,-0.00990141,0.002207334,0.002207334,-0.010692666,-0.000724118,-0.000724118,-0.013624118,-0.00129055,-0.00129055,-0.01419055,-0.000242998,-0.000242998,-0.013142998,0.000928949,0.000928949,-0.011971051,0.001477511,0.001477511,-0.011422489,0.002091255,0.002091255,-0.010808745,0.002550071,0.002550071,-0.010349929,0.002743888,0.002743888,-0.010156112
3/27/2024 1:00,0.013,0.013,0.0013,1.2291,590,734.65,612.4333333,621.875,594.76,583.2833333,595.5714286,584.6,598.5333333,650.16,652.5090909,717.125,0.008382122,0.010437163,0.008700833,0.00883497,0.008449748,0.008286699,0.008461276,0.008305405,0.008503355,0.009236815,0.009270188,0.010188186,0.004617878,0.004617878,-0.007082122,0.002562837,0.002562837,-0.009137163,0.004299167,0.004299167,-0.007400833,0.00416503,0.00416503,-0.00753497,0.004550252,0.004550252,-0.007149748,0.004713301,0.004713301,-0.006986699,0.004538724,0.004538724,-0.007161276,0.004694595,0.004694595,-0.007005405,0.004496645,0.004496645,-0.007203355,0.003763185,0.003763185,-0.007936815,0.003729812,0.003729812,-0.007970188,0.002811814,0.002811814,-0.008888186
3/27/2024 5:00,0.012,0.01,0.0008,1.12917,382.2,424.3,417.8,423.925,457.14,527.5,504.7142857,522.9,518.8333333,519.54,533.1545455,531.0416667,0.005418978,0.006015888,0.005923729,0.006010571,0.006481506,0.007479098,0.007156033,0.007413877,0.007356218,0.007366238,0.00755927,0.007529313,0.006581022,0.004581022,-0.004618978,0.005984112,0.003984112,-0.005215888,0.006076271,0.004076271,-0.005123729,0.005989429,0.003989429,-0.005210571,0.005518494,0.003518494,-0.005681506,0.004520902,0.002520902,-0.006679098,0.004843967,0.002843967,-0.006356033,0.004586123,0.002586123,-0.006613877,0.004643782,0.002643782,-0.006556218,0.004633762,0.002633762,-0.006566238,0.00444073,0.00244073,-0.00675927,0.004470687,0.002470687,-0.006729313
3/27/2024 11:00,0.006,0.003,0.0013,-0.36978,358,324.75,460.1333333,472.85,519.12,504.2833333,486.8428571,484.2875,475.4555556,472.14,482.8545455,515.8916667,0.005093164,0.004620125,0.006546185,0.006727102,0.007385372,0.007174295,0.006926174,0.00688982,0.00676417,0.006717001,0.006869434,0.007339443,0.000906836,-0.002093164,-0.003793164,0.001379875,-0.001620125,-0.003320125,-0.000546185,-0.003546185,-0.005246185,-0.000727102,-0.003727102,-0.005427102,-0.001385372,-0.004385372,-0.006085372,-0.001174295,-0.004174295,-0.005874295,-0.000926174,-0.003926174,-0.005626174,-0.00088982,-0.00388982,-0.00558982,-0.00076417,-0.00376417,-0.00546417,-0.000717001,-0.003717001,-0.005417001,-0.000869434,-0.003869434,-0.005569434,-0.001339443,-0.004339443,-0.006039443
3/28/2024 0:00,0.013,0.01,0.0012,1.2291,640.5,611.6,583.7,524.7,530.3,524.7666667,529.8714286,574.6125,623,685.74,782.4,906.2166667,0.009183178,0.008768823,0.008368807,0.007522893,0.007603184,0.007523849,0.007597039,0.008238515,0.008932271,0.009831807,0.011217671,0.012992894,0.003816822,0.000816822,-0.007983178,0.004231177,0.001231177,-0.007568823,0.004631193,0.001631193,-0.007168807,0.005477107,0.002477107,-0.006322893,0.005396816,0.002396816,-0.006403184,0.005476151,0.002476151,-0.006323849,0.005402961,0.002402961,-0.006397039,0.004761485,0.001761485,-0.007038515,0.004067729,0.001067729,-0.007732271,0.003168193,0.000168193,-0.008631807,0.001782329,-0.001217671,-0.010017671,7.11E-06,-0.002992894,-0.011792894
3/28/2024 13:00,0.012,0.01,0.0008,1.12917,972,748.45,657.2333333,627.975,586.6,585.35,547.9857143,577.5,550.9,545.26,524.0909091,538.8833333,0.013704714,0.010552771,0.009266661,0.008854134,0.008270767,0.008253142,0.007726325,0.008142461,0.007767415,0.007687893,0.00738942,0.007597986,-0.001704714,-0.003704714,-0.012904714,0.001447229,-0.000552771,-0.009752771,0.002733339,0.000733339,-0.008466661,0.003145866,0.001145866,-0.008054134,0.003729233,0.001729233,-0.007470767,0.003746858,0.001746858,-0.007453142,0.004273675,0.002273675,-0.006926325,0.003857539,0.001857539,-0.007342461,0.004232585,0.002232585,-0.006967415,0.004312107,0.002312107,-0.006887893,0.00461058,0.00261058,-0.00658942,0.004402014,0.002402014,-0.006797986
3/28/2024 21:00,0.007,0.011,0.0013,0.62952,262.8,262,314.1333333,379.2,377.64,450.7166667,470.5142857,524.225,573.9777778,569.07,560.5,558.8083333,0.003710345,0.00369905,0.004435095,0.005353739,0.005331714,0.006363448,0.006642961,0.007401276,0.008103711,0.008034421,0.007913425,0.007889541,0.003289655,0.007289655,-0.002410345,0.00330095,0.00730095,-0.00239905,0.002564905,0.006564905,-0.003135095,0.001646261,0.005646261,-0.004053739,0.001668286,0.005668286,-0.004031714,0.000636552,0.004636552,-0.005063448,0.000357039,0.004357039,-0.005342961,-0.000401276,0.003598724,-0.006101276,-0.001103711,0.002896289,-0.006803711,-0.001034421,0.002965579,-0.006734421,-0.000913425,0.003086575,-0.006613425,-0.000889541,0.003110459,-0.006589541
3/30/2024 1:00,0.013,0.009,0.0002,1.2291,368.3,307,265.3333333,302.225,311.78,296.8333333,301.4142857,299.2375,308.2333333,328.53,406.2727273,413.8,0.005258574,0.004383335,0.00378842,0.004315157,0.004451583,0.004238175,0.004303582,0.004272502,0.004400944,0.004690739,0.005800747,0.005908221,0.007741426,0.003741426,-0.005058574,0.008616665,0.004616665,-0.004183335,0.00921158,0.00521158,-0.00358842,0.008684843,0.004684843,-0.004115157,0.008548417,0.004548417,-0.004251583,0.008761825,0.004761825,-0.004038175,0.008696418,0.004696418,-0.004103582,0.008727498,0.004727498,-0.004072502,0.008599056,0.004599056,-0.004200944,0.008309261,0.004309261,-0.004490739,0.007199253,0.003199253,-0.005600747,0.007091779,0.003091779,-0.005708221
3/31/2024 21:00,0.013,0.011,0.0004,1.2291,344.9,379.4,426.8666667,543.85,461.92,443.9166667,419.3571429,396.9375,380.9888889,370.93,354.7545455,335.1916667,0.004862547,0.005348943,0.006018148,0.007667429,0.006512345,0.006258527,0.005912276,0.005596194,0.005371344,0.005229529,0.005001481,0.004725675,0.008137453,0.006137453,-0.004462547,0.007651057,0.005651057,-0.004948943,0.006981852,0.004981852,-0.005618148,0.005332571,0.003332571,-0.007267429,0.006487655,0.004487655,-0.006112345,0.006741473,0.004741473,-0.005858527,0.007087724,0.005087724,-0.005512276,0.007403806,0.005403806,-0.005196194,0.007628656,0.005628656,-0.004971344,0.007770471,0.005770471,-0.004829529,0.007998519,0.005998519,-0.004601481,0.008274325,0.006274325,-0.004325675
4/3/2024 17:00,0.013,0.005,0.0002,1.2291,565,684,774.3,854.95,767.62,721.7333333,719.4857143,692.05,649.9,651.52,626.4454545,601.75,0.00856311,0.010366668,0.01173525,0.012957577,0.011634008,0.010938552,0.010904487,0.010488673,0.00984985,0.009874403,0.009494374,0.009120091,0.00443689,-0.00356311,-0.00836311,0.002633332,-0.005366668,-0.010166668,0.00126475,-0.00673525,-0.01153525,4.24E-05,-0.007957577,-0.012757577,0.001365992,-0.006634008,-0.011434008,0.002061448,-0.005938552,-0.010738552,0.002095513,-0.005904487,-0.010704487,0.002511327,-0.005488673,-0.010288673,0.00315015,-0.00484985,-0.00964985,0.003125597,-0.004874403,-0.009674403,0.003505626,-0.004494374,-0.009294374,0.003879909,-0.004120091,-0.008920091
4/5/2024 20:00,0.013,0.007,0.0004,1.2291,423.7,555.5,505.8,544.525,580.64,590.8666667,686.3571429,735.2625,758.9666667,755.22,732.3727273,736.4166667,0.006264693,0.008213446,0.007478598,0.008051173,0.008585158,0.008736366,0.010148258,0.010871357,0.011221839,0.011166442,0.01082863,0.010888422,0.006735307,0.000735307,-0.005864693,0.004786554,-0.001213446,-0.007813446,0.005521402,-0.000478598,-0.007078598,0.004948827,-0.001051173,-0.007651173,0.004414842,-0.001585158,-0.008185158,0.004263634,-0.001736366,-0.008336366,0.002851742,-0.003148258,-0.009748258,0.002128643,-0.003871357,-0.010471357,0.001778161,-0.004221839,-0.010821839,0.001833558,-0.004166442,-0.010766442,0.00217137,-0.00382863,-0.01042863,0.002111578,-0.003888422,-0.010488422
4/6/2024 9:00,0.008,0.007,0.001,0.72945,363.9,306.35,289.3333333,289.675,336.06,317.8166667,318.0428571,318.4125,320.5333333,328.36,331.1454545,334.2916667,0.005367652,0.00451877,0.004267768,0.004272808,0.004957003,0.004687907,0.004691244,0.004696696,0.004727979,0.004843425,0.004884511,0.004930919,0.002632348,0.001632348,-0.004367652,0.00348123,0.00248123,-0.00351877,0.003732232,0.002732232,-0.003267768,0.003727192,0.002727192,-0.003272808,0.003042997,0.002042997,-0.003957003,0.003312093,0.002312093,-0.003687907,0.003308756,0.002308756,-0.003691244,0.003303304,0.002303304,-0.003696696,0.003272021,0.002272021,-0.003727979,0.003156575,0.002156575,-0.003843425,0.003115489,0.002115489,-0.003884511,0.003069081,0.002069081,-0.003930919
4/7/2024 2:00,0.008,0.013,0.0007,0.72945,500,587.85,509.1,608.425,650.08,568.2833333,522.9857143,486.725,454.2333333,455.5,436.5,436.4583333,0.007214039,0.008481546,0.007345335,0.008778403,0.009379405,0.008199236,0.007545679,0.007022506,0.006553714,0.00657199,0.006297856,0.006297255,0.000785961,0.005785961,-0.006514039,-0.000481546,0.004518454,-0.007781546,0.000654665,0.005654665,-0.006645335,-0.000778403,0.004221597,-0.008078403,-0.001379405,0.003620595,-0.008679405,-0.000199236,0.004800764,-0.007499236,0.000454321,0.005454321,-0.006845679,0.000977494,0.005977494,-0.006322506,0.001446286,0.006446286,-0.005853714,0.00142801,0.00642801,-0.00587199,0.001702144,0.006702144,-0.005597856,0.001702745,0.006702745,-0.005597255
4/7/2024 9:00,0.003,0.004,0.0001,0.2298,297.8,272.75,270.5333333,276.575,260.32,291,289.9142857,316.175,356.1222222,355.67,405.7363636,439.9833333,0.004296675,0.003935253,0.00390327,0.00399044,0.003755912,0.004198565,0.0041829,0.004561791,0.005138152,0.005131627,0.005853988,0.006348105,-0.001296675,-0.000296675,-0.004196675,-0.000935253,6.47E-05,-0.003835253,-0.00090327,9.67E-05,-0.00380327,-0.00099044,9.56E-06,-0.00389044,-0.000755912,0.000244088,-0.003655912,-0.001198565,-0.000198565,-0.004098565,-0.0011829,-0.0001829,-0.0040829,-0.001561791,-0.000561791,-0.004461791,-0.002138152,-0.001138152,-0.005038152,-0.002131627,-0.001131627,-0.005031627,-0.002853988,-0.001853988,-0.005753988,-0.003348105,-0.002348105,-0.006248105
4/8/2024 10:00,0.013,0.013,0.0003,1.2291,595,809.85,1104.366667,1107.55,924.96,841.3,754.6285714,706.875,664.3111111,658.88,636.2181818,607.325,0.00821989,0.01118803,0.01525676,0.015300737,0.012778267,0.01162251,0.010425149,0.009765436,0.009177419,0.009102388,0.008789316,0.008390159,0.00478011,0.00478011,-0.00791989,0.00181197,0.00181197,-0.01088803,-0.00225676,-0.00225676,-0.01495676,-0.002300737,-0.002300737,-0.015000737,0.000221733,0.000221733,-0.012478267,0.00137749,0.00137749,-0.01132251,0.002574851,0.002574851,-0.010125149,0.003234564,0.003234564,-0.009465436,0.003822581,0.003822581,-0.008877419,0.003897612,0.003897612,-0.008802388,0.004210684,0.004210684,-0.008489316,0.004609841,0.004609841,-0.008090159
